bin,referenceLeft_m,referenceRight_m,direction,samples,acquisition,signalEnergy,noiseEnergy,gate
233,1.07,1.08,-1,133,8,0.0110247186593828,0.000111699566064618,0.989969884050387
234,1.08,1.09,-1,134,8,0.0103075245496963,0.000191232779991171,0.981785198572938
235,1.09,1.1,-1,133,8,0.00890751006577522,0.000188080664176687,0.979321775818548
236,1.1,1.11,-1,133,8,0.00878788430028565,0.000190589421801645,0.978772625760123
237,1.11,1.12,-1,134,8,0.0100202902290707,0.000210305323401511,0.979443491600966
238,1.12,1.13,-1,133,8,0.00963268194300685,0.000180460544373889,0.981610320587319
239,1.13,1.14,-1,133,8,0.00824088911241565,0.000135041588470507,0.983877422904631
240,1.14,1.15,-1,134,8,0.0101826119149065,0.000142720809765425,0.986177606710494
241,1.15,1.16,-1,133,8,0.00831273930829449,0.000197189769620259,0.97682827109194
242,1.16,1.17,-1,133,8,0.0119582999102849,0.000157651205393335,0.986988127973764
243,1.17,1.18,-1,134,8,0.00962991003037602,0.000149818191842544,0.98468074076924
244,1.18,1.19,-1,133,8,0.0126204470171891,0.000190181854060055,0.985154370174061
245,1.19,1.2,-1,133,8,0.0107420448895083,0.000203980398383401,0.981364888804977
246,1.2,1.21,-1,134,8,0.0106420182795984,8.45696446855199e-05,0.99211588575207
247,1.21,1.22,-1,133,8,0.00620466983165825,0.000170877040188439,0.973198057574794
248,1.22,1.23,-1,133,8,0.006494816777885,8.16263078411829e-05,0.987588076597462
249,1.23,1.24,-1,134,8,0.0297240600606014,0.000134197348896176,0.995505519727568
250,1.24,1.25,-1,211,8,0.0114254718309827,0.000286150276775647,0.975566981743196
1,0,0.01,1,212,10,0.00521615710745846,0.000356723736368301,0.935989347993425
2,0.01,0.02,1,133,10,0.00804565551881732,0.000272259055060417,0.967268351623201
3,0.02,0.03,1,134,10,0.00364695932885064,0.000222785614910841,0.942428863362171
4,0.03,0.04,1,133,10,0.00166790161798806,0.000162816106840088,0.911064330326855
5,0.04,0.05,1,133,10,0.00327949263825211,7.79715274685873e-05,0.976776661307463
6,0.05,0.06,1,133,10,0.00241786957485794,0.00017117516751372,0.933884816777281
7,0.06,0.07,1,134,10,0.00160247255811094,0.000153055495316059,0.912815124191677
8,0.07,0.08,1,133,10,0.0037692566235053,0.000147363692806647,0.962374782106678
9,0.08,0.09,1,134,10,0.0016272998854302,0.000187953130291268,0.896458990199465
10,0.09,0.1,1,133,10,0.00475779979929484,0.000182202926949864,0.963116836761673
11,0.1,0.11,1,133,10,0.00213524593094649,0.00019889968539213,0.914786942168532
12,0.11,0.12,1,134,10,0.0029888753071638,9.95891193242606e-05,0.967754487158687
13,0.12,0.13,1,133,10,0.00215034095116681,0.000193781017107136,0.917333219120068
14,0.13,0.14,1,133,10,0.00159371140467707,0.00017170210429903,0.902741140573568
15,0.14,0.15,1,134,10,0.00310841991178672,0.000133378305875629,0.958856690972023
16,0.15,0.16,1,133,10,0.00192938638898307,0.000181248683948753,0.914125996353796
17,0.16,0.17,1,133,10,0.00229070740672334,0.000135132125269697,0.944294697366617
18,0.17,0.18,1,134,10,0.000832604364575873,0.000140894381092444,0.85527009488264
19,0.18,0.19,1,133,10,0.00329344969252335,0.000138399655649124,0.959671989761781
20,0.19,0.2,1,133,10,0.00138883582854985,0.000207779228102153,0.869862665245152
21,0.2,0.21,1,134,10,0.00462255326670971,0.000139043324312838,0.970799012126523
22,0.21,0.22,1,133,10,0.00235115895105432,0.000162611343233762,0.935311773075187
23,0.22,0.23,1,133,10,0.00442583954800489,0.00017336957103539,0.962304481803696
24,0.23,0.24,1,133,10,0.00152814650547629,0.000169307736605336,0.900257849426498
25,0.24,0.25,1,134,10,0.00303018972313734,0.000108427201357282,0.965453827604418
26,0.25,0.26,1,133,10,0.00223422775524271,0.000185414140293289,0.92337124735881
27,0.26,0.27,1,133,10,0.00424869229452387,0.00011458063292016,0.973739751139684
28,0.27,0.28,1,134,10,0.00223692086652809,0.000185835770408792,0.923295733638461
29,0.28,0.29,1,133,10,0.00397280301710284,0.000119321385231824,0.970841212656255
30,0.29,0.3,1,134,10,0.00209430512107263,0.00013307201977697,0.940256179639964
31,0.3,0.31,1,133,10,0.00331939388484914,0.000145648947048987,0.957966191439775
32,0.31,0.32,1,133,10,0.00262453421243353,0.000168769790219978,0.939580586266423
33,0.32,0.33,1,134,10,0.00378251693992596,0.000171331548301896,0.956667143717819
34,0.33,0.34,1,133,10,0.00260652396917545,0.000346164586372773,0.882762919332513
35,0.34,0.35,1,133,10,0.0032323294519611,0.000160623695162342,0.952659618863727
36,0.35,0.36,1,134,10,0.00276738126638253,0.000148464422993671,0.94908358026812
37,0.36,0.37,1,133,10,0.00338732516481737,0.000190769189739487,0.946684136628053
38,0.37,0.38,1,133,10,0.00202776559374314,0.000251838066501599,0.889525503536627
39,0.38,0.39,1,134,10,0.00266474066782553,0.00016931222999163,0.940257914690993
40,0.39,0.4,1,133,10,0.0024472528444815,0.000155937807815259,0.940097430943955
41,0.4,0.41,1,133,10,0.00250182819063891,0.000222695363933539,0.918262639513687
42,0.41,0.42,1,134,10,0.00297260324064117,0.000155400359571391,0.950319635322405
43,0.42,0.43,1,133,10,0.00198990628630556,0.000173380757113536,0.919853096868964
44,0.43,0.44,1,133,10,0.00263446823922646,0.000129991650989673,0.952977559396056
45,0.44,0.45,1,134,10,0.0016235091291182,0.000138818709212963,0.921229917502513
46,0.45,0.46,1,133,10,0.00296442931867839,7.10358064586813e-05,0.976598048888645
47,0.46,0.47,1,133,10,0.00207077141395164,0.000161367339310096,0.927707299076145
48,0.47,0.48,1,134,10,0.00250105754269916,9.96980115311265e-05,0.961665750797317
